direccion_completa,lat,long,estado,horas,nombre,fecha
"Remedios de Escalada de San Martín 1689, Gerli, Buenos Aires, Argentina","-34.6828096","-58.4012966","hay-luz",\N,"Lanús","2013-12-27 20:34:31"
"Comodoro Rivadavia 3400, Sarandí, Buenos Aires, Argentina","-34.6867959","-58.3461333","hay-luz",\N,"Avellaneda","2013-12-27 20:34:31"
"Av Juan Bautista Alberdi 769, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6230907","-58.4389117","hay-luz",\N,"Caballito","2013-12-27 20:34:32"
"Ricardo Rojas 983, Burzaco, Buenos Aires, Argentina","-34.8245689","-58.3892038","corte-amplio","120","Almirante Brown","2013-12-27 20:34:33"
"Güemes 4376, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5829599","-58.4217587","hay-luz",\N,"Palermo","2013-12-27 20:34:40"
"Querandíes 4438, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6117196","-58.4293036","hay-luz",\N,"Almagro","2013-12-27 20:34:45"
"Juramento, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5666122","-58.4643974","hay-luz",\N,"Belgrano","2013-12-27 20:34:45"
"Miranda 6055, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6318541","-58.515856","hay-luz",\N,"Versalles","2013-12-27 20:34:50"
"Av Pueyrredón 1174, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5972842","-58.4033076","hay-luz",\N,"Recoleta","2013-12-27 20:34:52"
"Av Avellaneda 1533, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6201112","-58.453145","hay-luz",\N,"Caballito","2013-12-27 20:34:55"
"Alcaraz 4352, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6177436","-58.4998665","corte-cuadra","10","Monte Castro","2013-12-27 20:34:55"
"Cangallo 6012, Wilde, Buenos Aires, Argentina","-34.7171591","-58.3361409","hay-luz",\N,"Avellaneda","2013-12-27 20:34:55"
"Deheza 4560, Buenos Aires, Argentina","-34.5504739","-58.4938902","hay-luz",\N,"Saavedra","2013-12-27 20:34:59"
"Francisco Borges 4945, Munro, Buenos Aires, Argentina","-34.5225995","-58.5262369","hay-luz",\N,"Vicente López","2013-12-27 20:35:00"
"Güemes 4142, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5849522","-58.4190217","hay-luz",\N,"Palermo","2013-12-27 20:35:06"
"Miralla 3000, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6661073","-58.4778809","corte-amplio","12","Villa Lugano","2013-12-27 20:35:13"
"Gral. Napoleón Uriburu 5707, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6850886","-58.4648987","hay-luz",\N,"Villa Lugano","2013-12-27 20:35:14"
"Desaguadero, Buenos Aires, Argentina","-34.6122513","-58.515255","hay-luz",\N,"Villa Devoto","2013-12-27 20:35:15"
"Av Asamblea 392, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6331352","-58.4314052","hay-luz",\N,"Parque Chacabuco","2013-12-27 20:35:16"
"Gandolfo, Victoria, Buenos Aires, Argentina","-34.4489918","-58.5473118","hay-luz",\N,"San Fernando","2013-12-27 20:35:17"
"Av San Juan 4245, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6267157","-58.4247843","hay-luz",\N,"Boedo","2013-12-27 20:35:18"
"Oslo, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5890274","-58.4819489","hay-luz",\N,"Parque Chas","2013-12-27 20:35:19"
"Av Rivadavia 4100, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6126507","-58.423573","hay-luz",\N,"Almagro","2013-12-27 20:35:19"
"García de Cossio, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6474342","-58.5169144","corte-amplio","20","Liniers","2013-12-27 20:35:20"
"Av Gral. Güemes 93, Crucesita, Buenos Aires, Argentina","-34.6694059","-58.3565097","hay-luz",\N,"Avellaneda","2013-12-27 20:35:20"
"Reconquista 538, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6016004","-58.3725694","corte-amplio","24","San Nicolás","2013-12-27 20:35:20"
"Perú, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.618515","-58.3743744","hay-luz",\N,"San Telmo","2013-12-27 20:35:27"
"Paso 594, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6020492","-58.4035915","hay-luz",\N,"Balvanera","2013-12-27 20:35:28"
"Billinghurst 892, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.599694","-58.4149517","corte-cuadra","84","Almagro","2013-12-27 20:35:31"
"Brandsen 4740, Ciudadela, Buenos Aires, Argentina","-34.6286822","-58.5614707","hay-luz",\N,"Tres de Febrero","2013-12-27 20:35:33"
"Elpidio González 2994, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6101502","-58.4842344","corte-cuadra","25","Villa Santa Rita","2013-12-27 20:35:35"
"Av Libertador Gral. San Martín 2131, Caseros, Buenos Aires, Argentina","-34.6016278","-58.5618032","hay-luz",\N,"Tres de Febrero","2013-12-27 20:35:35"
"Tte. Coronel Lafuente 1215, Gerli, Buenos Aires, Argentina","-34.6805821","-58.3702414","corte-amplio","26","Avellaneda","2013-12-27 20:35:35"
"Av San Juan 1750, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6227237","-58.3906664","corte-amplio","5","Constitución","2013-12-27 20:35:36"
"Alpatacal 3556, Santos Lugares, Buenos Aires, Argentina","-34.6004879","-58.5430218","hay-luz",\N,"Tres de Febrero","2013-12-27 20:35:38"
"Cullen 4989, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.572158","-58.4865898","hay-luz",\N,"Villa Urquiza","2013-12-27 20:35:40"
"Av Bartolomé Mitre 2020, Florida Oeste, Buenos Aires, Argentina","-34.5322294","-58.5120929","hay-luz",\N,"Vicente López","2013-12-27 20:35:41"
"Ringuelet, Buenos Aires, Argentina","-34.8846664","-57.9861031","hay-luz",\N,"La Plata","2013-12-27 20:35:42"
"El Condor 100, Villa Tesei, Buenos Aires, Argentina","-34.6292123","-58.6307407","corte-amplio","15","Hurlingham","2013-12-27 20:35:43"
"Gallo 840, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5998716","-58.4122383","hay-luz",\N,"Almagro","2013-12-27 20:35:44"
"Lacarra, Mariano Acosta, Buenos Aires, Argentina","-34.7313805","-58.7931442","hay-luz",\N,"Merlo","2013-12-27 20:35:46"
"Rivera Indarte, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6385078","-58.4565125","hay-luz",\N,"Flores","2013-12-27 20:35:47"
"Canadá de Gómez, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6794011","-58.4827135","hay-luz",\N,"Villa Lugano","2013-12-27 20:35:55"
"Allende 2571, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6166036","-58.5095188","hay-luz",\N,"Monte Castro","2013-12-27 20:35:56"
"Paternal - Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5958969","-58.4715637","corte-amplio","32","Paternal","2013-12-27 20:35:56"
"Méndez de Andes 1960, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6201925","-58.4604791","hay-luz",\N,"Flores","2013-12-27 20:35:58"
"La Plata, Buenos Aires, Argentina","-34.92125","-57.9543333","corte-cuadra","1","La Plata","2013-12-27 20:36:02"
"José Hernández 2729, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5674424","-58.4565857","hay-luz",\N,"Belgrano","2013-12-27 20:36:07"
"Azcuénaga 734, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6005779","-58.4010194","hay-luz",\N,"Balvanera","2013-12-27 20:36:08"
"Besares 4573, Ciudadela, Buenos Aires, Argentina","-34.6276677","-58.5583145","hay-luz",\N,"Tres de Febrero","2013-12-27 20:36:10"
"Av Avellaneda 3905, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6294926","-58.4837387","corte-cuadra","240","Floresta","2013-12-27 20:36:10"
"Cochabamba 290, Banfield, Buenos Aires, Argentina","-34.7446576","-58.392033","corte-amplio","120","Lomas de Zamora","2013-12-27 20:36:10"
"Blas Parera 826, Monte Chingolo, Buenos Aires, Argentina","-34.7280755","-58.3408914","hay-luz",\N,"Lanús","2013-12-27 20:36:15"
"Calle 880, Villa la Florida, Buenos Aires, Argentina","-34.7691517","-58.2964421","hay-luz",\N,"Quilmes","2013-12-27 20:36:15"
"Campoamor, Ingeniero Budge, Buenos Aires, Argentina","-34.7136993","-58.4557495","hay-luz",\N,"Lomas de Zamora","2013-12-27 20:36:16"
"Bulnes 741, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6029439","-58.4179326","corte-cuadra","5","Almagro","2013-12-27 20:36:16"
"Los Plátanos, Temperley, Buenos Aires, Argentina","-34.7495613","-58.3477097","hay-luz",\N,"Lomas de Zamora","2013-12-27 20:36:19"
"Díaz Vélez, Olivos, Buenos Aires, Argentina","-34.5057602","-58.508442","hay-luz",\N,"Vicente López","2013-12-27 20:36:22"
"Bulnes 1817, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5903106","-58.4137265","hay-luz",\N,"Palermo","2013-12-27 20:36:22"
"Hipólito Yrigoyen 3501, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6135223","-58.4162348","corte-amplio","5","Almagro","2013-12-27 20:36:25"
"Av Corrientes 4927, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6010586","-58.4351647","hay-luz",\N,"Villa Crespo","2013-12-27 20:36:27"
"Elpidio González 4966, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6240512","-58.5053162","corte-amplio","31","Monte Castro","2013-12-27 20:36:27"
"Banfield, Buenos Aires, Argentina","-34.7446112","-58.3917316","hay-luz",\N,"Lomas de Zamora","2013-12-27 20:36:28"
"Maestro Angel D Elia, Muñiz, Buenos Aires, Argentina","-34.5482254","-58.7003212","hay-luz",\N,"San Miguel","2013-12-27 20:36:29"
"Montiel 2900, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6687666","-58.5037957","hay-luz",\N,"Mataderos","2013-12-27 20:36:30"
"Francisco Bilbao 5060, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6548692","-58.4851328","hay-luz",\N,"Mataderos","2013-12-27 20:36:30"
"Gral. Lavalle 250, Ezeiza, Buenos Aires, Argentina","-34.853","-58.5253977","corte-cuadra","24","Ezeiza","2013-12-27 20:36:33"
"Boedo 200, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6138427","-58.4172125","hay-luz",\N,"Almagro","2013-12-27 20:36:38"
"La Rioja 288, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6138099","-58.4086093","hay-luz",\N,"Balvanera","2013-12-27 20:36:45"
"Albariño 800, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6458202","-58.5023016","hay-luz",\N,"Mataderos","2013-12-27 20:36:48"
"Colombres 150, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6137022","-58.418829","hay-luz",\N,"Almagro","2013-12-27 20:36:48"
"Arévalo 1445, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5832457","-58.443017","hay-luz",\N,"Palermo","2013-12-27 20:36:49"
"25 de Mayo 451, Lanús Oeste, Buenos Aires, Argentina","-34.7077767","-58.3982165","hay-luz",\N,"Lanús","2013-12-27 20:36:52"
"Pavón, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6304703","-58.418354","hay-luz",\N,"Boedo","2013-12-27 20:36:52"
"Gral. Balcarce 2163, San Miguel, Buenos Aires, Argentina","-34.5499132","-58.7320179","hay-luz",\N,"San Miguel","2013-12-27 20:36:52"
"Oliden 1791, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6556803","-58.5008882","corte-cuadra","23","Mataderos","2013-12-27 20:36:54"
"Av Olivera 1000, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6494752","-58.4834259","corte-amplio","12","Parque Avellaneda","2013-12-27 20:37:03"
"Thames 1700, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5876513","-58.4305442","hay-luz",\N,"Palermo","2013-12-27 20:37:04"
"Valentín Alsina, Buenos Aires, Argentina","-34.6728439","-58.4094009","hay-luz",\N,"Lanús","2013-12-27 20:37:08"
"Gobernador Costa, Buenos Aires, Argentina","-34.8083267","-58.3075218","hay-luz",\N,"Florencio Varela","2013-12-27 20:37:08"
"Av San Martín, Buenos Aires, Argentina","-34.5982451","-58.4821246","hay-luz",\N,"Agronomía","2013-12-27 20:37:08"
"Antonio Filardi, Villa Centenario, Buenos Aires, Argentina","-34.7243576","-58.4303665","hay-luz",\N,"Lomas de Zamora","2013-12-27 20:37:12"
"Deheza 3308, Buenos Aires, Argentina","-34.544642","-58.4827099","hay-luz",\N,"Saavedra","2013-12-27 20:37:13"
"Famatina 485, Lomas de Zamora, Buenos Aires, Argentina","-34.7689502","-58.4408743","hay-luz",\N,"Lomas de Zamora","2013-12-27 20:37:16"
"Av Olivera 1000, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6494752","-58.4834259","corte-amplio","120","Parque Avellaneda","2013-12-27 20:37:22"
"Berazategui, Buenos Aires, Argentina","-34.762001","-58.2112961","hay-luz",\N,"Berazategui","2013-12-27 20:37:24"
"Tucumán 1530, Lanús Este, Buenos Aires, Argentina","-34.7083027","-58.3839977","corte-amplio","110","Lanús","2013-12-27 20:37:33"
"Beauchef 451, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.62204","-58.4335935","corte-amplio","22","Caballito","2013-12-27 20:37:34"
"Castro Barros, Banfield, Buenos Aires, Argentina","-34.7386436","-58.3854027","corte-cuadra","1","Lomas de Zamora","2013-12-27 20:37:37"
"Miró 1300, Ramos Mejía, Buenos Aires, Argentina","-34.6569858","-58.5694139","hay-luz",\N,"La Matanza","2013-12-27 20:37:38"
"Saavedra, Ciudadela, Buenos Aires, Argentina","-34.6369725","-58.5391159","hay-luz",\N,"Tres de Febrero","2013-12-27 20:37:40"
"King, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6086731","-58.4270401","corte-cuadra","34","Almagro","2013-12-27 20:37:45"
"Carhué 900, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6486427","-58.524244","corte-amplio","22","Liniers","2013-12-27 20:37:47"
"Pujol 1435, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6066557","-58.453705","hay-luz",\N,"Caballito","2013-12-27 20:37:50"
"Prudán 788, Sarandí, Buenos Aires, Argentina","-34.6895263","-58.3509715","hay-luz",\N,"Avellaneda","2013-12-27 20:37:54"
"Palermo - Buenos Aires, Argentina","-34.5888889","-58.4305556","hay-luz",\N,"Palermo","2013-12-27 20:37:55"
"La Brasita, Ciudad Evita, Buenos Aires, Argentina","-34.7195168","-58.5297966","hay-luz",\N,"La Matanza","2013-12-27 20:37:55"
"Fray Justo Santamaría de Oro, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5803528","-58.4253349","hay-luz",\N,"Palermo","2013-12-27 20:37:57"
"Fraga 86, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.587298","-58.4466054","hay-luz",\N,"Chacarita","2013-12-27 20:37:58"
"Boulogne, Buenos Aires, Argentina","-34.5012257","-58.5671668","hay-luz",\N,"San Isidro","2013-12-27 20:38:03"
"Acevedo 62, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6008935","-58.4441739","hay-luz",\N,"Villa Crespo","2013-12-27 20:38:03"
"Av Juan de Garay 3561, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6312365","-58.4153966","hay-luz",\N,"Boedo","2013-12-27 20:38:06"
"Morón 2581, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.622807","-58.4682091","corte-cuadra","78","Flores","2013-12-27 20:38:11"
"Guardia Vieja 4176, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6004322","-58.4233489","hay-luz",\N,"Almagro","2013-12-27 20:38:14"
"Calle 149, Los Hornos, Buenos Aires, Argentina","-34.9643364","-57.9799424","hay-luz",\N,"La Plata","2013-12-27 20:38:16"
"King, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6086731","-58.4270401","corte-cuadra","50","Almagro","2013-12-27 20:38:18"
"Av Cabildo 2739, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5566839","-58.4614151","corte-amplio","8","Belgrano","2013-12-27 20:38:24"
"Guayaquil 424, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6202605","-58.4344579","hay-luz",\N,"Caballito","2013-12-27 20:38:31"
"Av Juan Bautista Alberdi, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6364784","-58.4773331","hay-luz",\N,"Floresta","2013-12-27 20:38:43"
"Manuel Castro 2040, Banfield, Buenos Aires, Argentina","-34.7358365","-58.3988855","hay-luz",\N,"Lomas de Zamora","2013-12-27 20:38:47"
"Comisionado José Indart, San Justo, Buenos Aires, Argentina","-34.6789055","-58.5552292","hay-luz",\N,"La Matanza","2013-12-27 20:38:48"
"Venezuela 1881, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6150118","-58.3929186","hay-luz",\N,"Balvanera","2013-12-27 20:38:49"
"Cullen 5075, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.572781","-58.4877452","hay-luz",\N,"Villa Urquiza","2013-12-27 20:38:54"
"King, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6086731","-58.4270401","corte-amplio","30","Almagro","2013-12-27 20:38:57"
"Saavedra, Ciudadela, Buenos Aires, Argentina","-34.6369725","-58.5391159","hay-luz",\N,"Tres de Febrero","2013-12-27 20:39:00"
"French 97, Avellaneda, Buenos Aires, Argentina","-34.6603649","-58.3654579","hay-luz",\N,"Avellaneda","2013-12-27 20:39:01"
"Cnel. Olascoaga 2774, William C. Morris, Buenos Aires, Argentina","-34.5832835","-58.6688291","hay-luz",\N,"Hurlingham","2013-12-27 20:39:06"
"Elpidio González 5042, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.624928","-58.506259","corte-amplio","31","Monte Castro","2013-12-27 20:39:08"
"Larrea 215, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6072896","-58.4019612","hay-luz",\N,"Balvanera","2013-12-27 20:39:09"
"Pueyrredón 2355, Virreyes, Buenos Aires, Argentina","-34.4640719","-58.5745245","corte-cuadra","33","San Fernando","2013-12-27 20:39:12"
"Cabo San Felipe, Monte Grande, Buenos Aires, Argentina","-34.7971725","-58.4847107","hay-luz",\N,"Esteban Echeverría","2013-12-27 20:39:17"
"44 Juárez 4500, Villa Lynch, Buenos Aires, Argentina","-34.5851792","-58.5399044","hay-luz",\N,"General San Martín","2013-12-27 20:39:22"
"King, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6086731","-58.4270401","corte-amplio","19","Almagro","2013-12-27 20:39:25"
"R. Castiglioni, Rincón de Milberg, Buenos Aires, Argentina","-34.4240265","-58.602066","hay-luz",\N,"Tigre","2013-12-27 20:39:26"
"Pueyrredón 2355, Virreyes, Buenos Aires, Argentina","-34.4640719","-58.5745245","corte-amplio","34","San Fernando","2013-12-27 20:39:36"
"Estados Unidos, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6195946","-58.3972778","hay-luz",\N,"San Cristóbal","2013-12-27 20:39:39"
"Cosquín 1462, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6538325","-58.5158795","hay-luz",\N,"Mataderos","2013-12-27 20:39:46"
"República Árabe Siria, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5807991","-58.4135857","hay-luz",\N,"Palermo","2013-12-27 20:39:49"
"Bella Vista, Buenos Aires, Argentina","-34.5637055","-58.6903973","hay-luz",\N,"San Miguel","2013-12-27 20:39:56"
"Nicolás Avellaneda, Moreno, Buenos Aires, Argentina","-34.6210175","-58.7726765","hay-luz",\N,"Moreno","2013-12-27 20:39:58"
"Av Rivadavia 6100, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6248518","-58.4519683","hay-luz",\N,"Caballito","2013-12-27 20:39:59"
"Moldes 815, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5718341","-58.448744","hay-luz",\N,"Colegiales","2013-12-27 20:39:59"
"Montes de Oca 2700, Castelar, Buenos Aires, Argentina","-34.6490117","-58.6465661","hay-luz",\N,"Morón","2013-12-27 20:40:00"
"Plumerillo, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6620903","-58.4512863","hay-luz",\N,"Villa Soldati","2013-12-27 20:40:00"
"Mendoza 2879, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5636992","-58.4619367","hay-luz",\N,"Belgrano","2013-12-27 20:40:01"
"Hualfin, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.623909","-58.4416008","corte-amplio","34","Caballito","2013-12-27 20:40:03"
"Buenos Aires, Argentina","-34.6037232","-58.3815931","hay-luz",\N,"San Nicolás","2013-12-27 20:40:18"
"Carlos Gardel, Lanús Oeste, Buenos Aires, Argentina","-34.7078972","-58.4043999","corte-amplio","30","Lanús","2013-12-27 20:40:21"
"Tarija 3358, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6286939","-58.4126625","corte-cuadra","24","Boedo","2013-12-27 20:40:21"
"Manuel Artigas 5106, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6440159","-58.4964462","hay-luz",\N,"Mataderos","2013-12-27 20:40:22"
